Hotel Leo Palace Okayama,700-0904,Okayama Prefecture,2-12-13 Yanagimachi Okayama,,$,http://www.tripadvisor.com/Hotel_Review-g298134-d1082687-Reviews-Hotel_Leo_Palace_Okayama-Okayama_Okayama_Prefecture_Chugoku.html
Hotel Repose Okayama,700-0822,Okayama Prefecture,3-19-21 Omotecho Okayama,94,$,http://www.tripadvisor.com/Hotel_Review-g298134-d1082689-Reviews-Hotel_Repose_Okayama-Okayama_Okayama_Prefecture_Chugoku.html
Hotel Tachibana,700-0856,Okayama Prefecture,7-43 Tokaichinishimachi Okayama,,$,http://www.tripadvisor.com/Hotel_Review-g298134-d1082693-Reviews-Hotel_Tachibana-Okayama_Okayama_Prefecture_Chugoku.html
Capsule Inn Okayama,700-0904,Okayama Prefecture,1-13-21 Yanagimachi Okayama,,$,http://www.tripadvisor.com/Hotel_Review-g298134-d1082694-Reviews-Capsule_Inn_Okayama-Okayama_Okayama_Prefecture_Chugoku.html
Okayama Koraku Hotel,700-0827,Okayama Prefecture,5-1 Heiwacho Okayama,211,$,http://www.tripadvisor.com/Hotel_Review-g298134-d1082695-Reviews-Okayama_Koraku_Hotel-Okayama_Okayama_Prefecture_Chugoku.html
Okayama Business Hotel,700-0807,Okayama Prefecture,1-1-1 Minamigata Okayama,,,http://www.tripadvisor.com/Hotel_Review-g298134-d1082697-Reviews-Okayama_Business_Hotel-Okayama_Okayama_Prefecture_Chugoku.html
Okayama Business Hotel Annex,700-0901,Okayama Prefecture,9-16 Honmachi Okayama,,$,http://www.tripadvisor.com/Hotel_Review-g298134-d1082698-Reviews-Okayama_Business_Hotel_Annex-Okayama_Okayama_Prefecture_Chugoku.html
Okayama View Hotel,700-0821,Okayama Prefecture,1-11-17 Nakasange Kita-ku Okayama,97,$,http://www.tripadvisor.com/Hotel_Review-g298134-d1082699-Reviews-Okayama_View_Hotel-Okayama_Okayama_Prefecture_Chugoku.html
Okayama Grand Hotel,700-0841,Okayama Prefecture,2-10 Funabashicho Okayama,,,http://www.tripadvisor.com/Hotel_Review-g298134-d1082701-Reviews-Okayama_Grand_Hotel-Okayama_Okayama_Prefecture_Chugoku.html
Okayama Green Hotel,700-0023,Okayama Prefecture,2-4-8 Ekimaecho Okayama,,$,http://www.tripadvisor.com/Hotel_Review-g298134-d1082702-Reviews-Okayama_Green_Hotel-Okayama_Okayama_Prefecture_Chugoku.html
Okayama City Hotel Kuwatacho,700-0984,Okayama Prefecture,"3-30 Kuwadacho, Kita-ku Okayama",,$,http://www.tripadvisor.com/Hotel_Review-g298134-d1082703-Reviews-Okayama_City_Hotel_Kuwatacho-Okayama_Okayama_Prefecture_Chugoku.html
Okayama Square Hotel,700-0825,Okayama Prefecture,"2-5-12, Tamachi, Kita-ku Okayama",,$,http://www.tripadvisor.com/Hotel_Review-g298134-d1082704-Reviews-Okayama_Square_Hotel-Okayama_Okayama_Prefecture_Chugoku.html
Okayama Washington Hotel Plaza,700-0901,Okayama Prefecture,3-6-201 Honmachi Okayama,220,$,http://www.tripadvisor.com/Hotel_Review-g298134-d1082706-Reviews-Okayama_Washington_Hotel_Plaza-Okayama_Okayama_Prefecture_Chugoku.html
Recent Culture Hotel,700-0011,Okayama Prefecture,1-3-2 Gakunancho Okayama,81,$,http://www.tripadvisor.com/Hotel_Review-g298134-d1082708-Reviews-Recent_Culture_Hotel-Okayama_Okayama_Prefecture_Chugoku.html
Sensui,701-1144,Okayama Prefecture,1426-2 Kaidani Okayama,,$,http://www.tripadvisor.com/Hotel_Review-g298134-d1082713-Reviews-Sensui-Okayama_Okayama_Prefecture_Chugoku.html
City Hotel Ikeda,700-0826,Okayama Prefecture,6-15 Togiyacho Okayama,,$,http://www.tripadvisor.com/Hotel_Review-g298134-d1082715-Reviews-City_Hotel_Ikeda-Okayama_Okayama_Prefecture_Chugoku.html
Hakuunkaku,703-8202,Okayama Prefecture,644 Yuba Naka-ku Okayama,,$$,http://www.tripadvisor.com/Hotel_Review-g298134-d1082717-Reviews-Hakuunkaku-Okayama_Okayama_Prefecture_Chugoku.html
Benefit Hotel Okayama 1,700-0023,Okayama Prefecture,2-6-12 Ekimaecho Okayama,40,$,http://www.tripadvisor.com/Hotel_Review-g298134-d1082718-Reviews-Benefit_Hotel_Okayama_1-Okayama_Okayama_Prefecture_Chugoku.html
Comfort Hotel Okayama,700-0823,Okayama Prefecture,"1-1-13 Marunouchi, Kita-ku Okayama",208,$,http://www.tripadvisor.com/Hotel_Review-g298134-d1082720-Reviews-Comfort_Hotel_Okayama-Okayama_Okayama_Prefecture_Chugoku.html
Central Hotel Okayama,700-0825,Okayama Prefecture,1-10-28 Tamachi Okayama,85,$,http://www.tripadvisor.com/Hotel_Review-g298134-d1082721-Reviews-Central_Hotel_Okayama-Okayama_Okayama_Prefecture_Chugoku.html
Abisu Inn Okayama,700-0913　,Okayama Prefecture,1-3-10 Daiku Okayama,104,$,http://www.tripadvisor.com/Hotel_Review-g298134-d1089061-Reviews-Abisu_Inn_Okayama-Okayama_Okayama_Prefecture_Chugoku.html
Daiwa Roynet Hotel Okayama Ekimae,700-0023,Okayama Prefecture,1-1-1 Ekimaecho Okayama,216,$,http://www.tripadvisor.com/Hotel_Review-g298134-d1089062-Reviews-Daiwa_Roynet_Hotel_Okayama_Ekimae-Okayama_Okayama_Prefecture_Chugoku.html
Hotel River Side,700-0902,Okayama Prefecture,Nishikimachi 4-11 Okayama,,$,http://www.tripadvisor.com/Hotel_Review-g298134-d1089065-Reviews-Hotel_River_Side-Okayama_Okayama_Prefecture_Chugoku.html
Sauna & Capsule Hotel Holly Wood Chuocho,700-0836 ,Okayama Prefecture,10-14 Chuocho Okayama,,,http://www.tripadvisor.com/Hotel_Review-g298134-d1089069-Reviews-Sauna_Capsule_Hotel_Holly_Wood_Chuocho-Okayama_Okayama_Prefecture_Chugoku.html
Sauna & Capsule Hotel Holly Wood Ekimaecho,700-0023 ,Okayama Prefecture,1-2-16 Ekimaecho Okayama,,$,http://www.tripadvisor.com/Hotel_Review-g298134-d1089071-Reviews-Sauna_Capsule_Hotel_Holly_Wood_Ekimaecho-Okayama_Okayama_Prefecture_Chugoku.html
Mielparque Okayama,700-0984,Okayama Prefecture,1-13 Kuwatacho Kita-ku Okayama,55,$,http://www.tripadvisor.com/Hotel_Review-g298134-d1089073-Reviews-Mielparque_Okayama-Okayama_Okayama_Prefecture_Chugoku.html
Okayamaken Seinenkan,700-0081 ,Okayama Prefecture,1-4-1 Tsushimahigashi Okayama,,$,http://www.tripadvisor.com/Hotel_Review-g298134-d1089075-Reviews-Okayamaken_Seinenkan-Okayama_Okayama_Prefecture_Chugoku.html
Okayama New Station Hotel,700-0024 ,Okayama Prefecture,Ekimotomachi 18-9 Okayama,,,http://www.tripadvisor.com/Hotel_Review-g298134-d1089077-Reviews-Okayama_New_Station_Hotel-Okayama_Okayama_Prefecture_Chugoku.html
Purity Makibi,700-0907　,Okayama Prefecture,2-6-41 Shimoishii Okayama,,$,http://www.tripadvisor.com/Hotel_Review-g298134-d1089079-Reviews-Purity_Makibi-Okayama_Okayama_Prefecture_Chugoku.html
Toyoko Inn Okayama Sation West,700-0026　,Okayama Prefecture,1-12-4 Hokancho Okayama,216,$,http://www.tripadvisor.com/Hotel_Review-g298134-d1089081-Reviews-Toyoko_Inn_Okayama_Sation_West-Okayama_Okayama_Prefecture_Chugoku.html
Weekly Monthly Benefit Mansion 2,700-0023,Okayama Prefecture,2-5-15 Ekimaecho Okayama,,,http://www.tripadvisor.com/Hotel_Review-g298134-d1089123-Reviews-Weekly_Monthly_Benefit_Mansion_2-Okayama_Okayama_Prefecture_Chugoku.html
Weekly Monthly Benefit Mansion 3,700-0023 ,Okayama Prefecture,2-4-12 Ekimaecho Okayama,,$,http://www.tripadvisor.com/Hotel_Review-g298134-d1089130-Reviews-Weekly_Monthly_Benefit_Mansion_3-Okayama_Okayama_Prefecture_Chugoku.html
